,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,LLM,False Positives,False Negatives,Incorrect Extractions,Correct Matches,Precision,Recall,F1score,Accuracy,Parsed,Hospital,Prompt,Distressed
1022,1022.0,1022.0,1022.0,,,,,,mistral(24b)*ImageInput*,7.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,True,NYGH,Normal,False
1023,1023.0,1023.0,1023.0,,,,,,gemma327b*ImageInput*,6.0,34.0,6.0,14.0,53.84615384615385,29.166666666666668,37.83783783783784,25.925925925925924,True,NYGH,Normal,False
1024,1024.0,1024.0,1024.0,,,,,,gemma327b*ImageInput*,10.0,39.0,4.0,11.0,44.0,22.0,29.333333333333332,20.37037037037037,True,SickKids,Normal,False
1025,1025.0,1025.0,1025.0,,,,,,mistral(24b)*ImageInput*,7.0,26.0,0.0,28.0,80.0,51.85185185185185,62.92134831460674,51.85185185185185,True,SickKids,Normal,False
1026,1026.0,1026.0,1026.0,,,,,,gemma327b*ImageInput*,8.0,34.0,5.0,15.0,53.57142857142857,30.612244897959183,38.96103896103896,27.77777777777778,True,Trillium,Normal,False
1027,1027.0,1027.0,1027.0,,,,,,mistral(24b)*ImageInput*,1.0,45.0,4.0,5.0,50.0,10.0,16.666666666666668,9.25925925925926,True,Trillium,Normal,False
1028,1028.0,1028.0,1028.0,,,,,,mistral(24b)*ImageInput*,36.0,46.0,4.0,4.0,9.090909090909092,8.0,8.51063829787234,7.4074074074074066,True,UHN,Normal,False
1029,1029.0,1029.0,1029.0,,,,,,gemma327b*ImageInput*,6.0,10.0,9.0,35.0,70.0,77.77777777777779,73.68421052631581,64.81481481481481,True,UHN,Normal,False
1030,1030.0,1030.0,1030.0,,,,,,mistral(24b)*ImageInput*,1.0,46.0,4.0,4.0,44.44444444444444,8.0,13.559322033898304,7.4074074074074066,True,fakeHospital1,LTNER/GPT-NER,False
1031,1031.0,1031.0,1031.0,,,,,,gemma327b*ImageInput*,4.0,36.0,3.0,15.0,68.18181818181817,29.411764705882355,41.0958904109589,27.77777777777778,True,fakeHospital1,LTNER/GPT-NER,False
1032,1032.0,1032.0,1032.0,,,,,,mistral(24b)*ImageInput*,0.0,50.0,4.0,0.0,0.0,0.0,0.0,0.0,True,fakeHospital2,LTNER/GPT-NER,False
1033,1033.0,1033.0,1033.0,,,,,,gemma327b*ImageInput*,,,,,,,,,False,fakeHospital2,LTNER/GPT-NER,False
1034,1034.0,1034.0,1034.0,,,,,,mistral(24b)*ImageInput*,,,,,,,,,False,CHEO,LTNER/GPT-NER,False
1035,1035.0,1035.0,1035.0,,,,,,gemma327b*ImageInput*,6.0,34.0,5.0,15.0,57.692307692307686,30.612244897959183,40.0,27.77777777777778,True,CHEO,LTNER/GPT-NER,False
1036,1036.0,1036.0,1036.0,,,,,,gemma327b*ImageInput*,8.0,40.0,3.0,11.0,50.0,21.568627450980394,30.136986301369863,20.37037037037037,True,Hamilton,LTNER/GPT-NER,False
1037,1037.0,1037.0,1037.0,,,,,,mistral(24b)*ImageInput*,10.0,39.0,5.0,10.0,40.0,20.40816326530612,27.027027027027025,18.51851851851852,True,Hamilton,LTNER/GPT-NER,False
1038,1038.0,1038.0,1038.0,,,,,,gemma327b*ImageInput*,5.0,29.0,10.0,15.0,50.0,34.090909090909086,40.54054054054053,27.77777777777778,True,Kingston,LTNER/GPT-NER,False
1039,1039.0,1039.0,1039.0,,,,,,mistral(24b)*ImageInput*,13.0,42.0,3.0,9.0,36.0,17.647058823529413,23.68421052631579,16.666666666666664,True,Kingston,LTNER/GPT-NER,False
1040,1040.0,1040.0,1040.0,,,,,,mistral(24b)*ImageInput*,9.0,35.0,5.0,14.0,50.0,28.57142857142857,36.36363636363636,25.925925925925924,True,LHSC,LTNER/GPT-NER,False
1041,1041.0,1041.0,1041.0,,,,,,gemma327b*ImageInput*,11.0,38.0,6.0,10.0,37.03703703703704,20.833333333333336,26.66666666666667,18.51851851851852,True,LHSC,LTNER/GPT-NER,False
1042,1042.0,1042.0,1042.0,,,,,,gemma327b*ImageInput*,8.0,35.0,7.0,12.0,44.44444444444444,25.53191489361702,32.432432432432435,22.22222222222222,True,MtSinai,LTNER/GPT-NER,False
1043,1043.0,1043.0,1043.0,,,,,,mistral(24b)*ImageInput*,14.0,43.0,6.0,5.0,20.0,10.416666666666668,13.698630136986305,9.25925925925926,True,MtSinai,LTNER/GPT-NER,False
1044,1044.0,1044.0,1044.0,,,,,,mistral(24b)*ImageInput*,5.0,50.0,3.0,1.0,11.11111111111111,1.96078431372549,3.3333333333333335,1.8518518518518516,True,NYGH,LTNER/GPT-NER,False
1045,1045.0,1045.0,1045.0,,,,,,gemma327b*ImageInput*,6.0,37.0,5.0,12.0,52.17391304347826,24.489795918367346,33.333333333333336,22.22222222222222,True,NYGH,LTNER/GPT-NER,False
1046,1046.0,1046.0,1046.0,,,,,,gemma327b*ImageInput*,9.0,48.0,0.0,6.0,40.0,11.11111111111111,17.391304347826086,11.11111111111111,True,SickKids,LTNER/GPT-NER,False
1047,1047.0,1047.0,1047.0,,,,,,mistral(24b)*ImageInput*,17.0,45.0,0.0,9.0,34.61538461538461,16.666666666666664,22.499999999999996,16.666666666666664,True,SickKids,LTNER/GPT-NER,False
1048,1048.0,1048.0,1048.0,,,,,,gemma327b*ImageInput*,3.0,35.0,4.0,15.0,68.18181818181817,30.0,41.666666666666664,27.77777777777778,True,Trillium,LTNER/GPT-NER,False
1049,1049.0,1049.0,1049.0,,,,,,mistral(24b)*ImageInput*,0.0,43.0,5.0,6.0,54.54545454545454,12.244897959183673,20.0,11.11111111111111,True,Trillium,LTNER/GPT-NER,False
1050,1050.0,1050.0,1050.0,,,,,,mistral(24b)*ImageInput*,23.0,50.0,3.0,1.0,3.7037037037037033,1.96078431372549,2.564102564102564,1.8518518518518516,True,UHN,LTNER/GPT-NER,False
1051,1051.0,1051.0,1051.0,,,,,,gemma327b*ImageInput*,11.0,32.0,12.0,10.0,30.303030303030305,23.809523809523807,26.666666666666664,18.51851851851852,True,UHN,LTNER/GPT-NER,False
1052,1052.0,1052.0,1052.0,,,,,,gpt-4.1-mini,8.0,9.0,7.300000000000001,37.7,71.13207547169812,80.72805139186295,75.62688064192578,69.81481481481482,True,fakeHospital1,Normal,True
1053,1053.0,1053.0,1053.0,,,,,,gpt-4.1-mini,7.0,9.0,5.300000000000001,39.7,76.34615384615385,81.51950718685832,78.84806355511421,73.51851851851853,True,fakeHospital1,Normal,False
1054,1054.0,1054.0,1054.0,,,,,,gpt-4.1-mini,1.0,8.0,9.3,36.7,78.08510638297874,82.10290827740492,80.04362050163577,67.96296296296298,True,fakeHospital2,Normal,True
1055,1055.0,1055.0,1055.0,,,,,,gpt-4.1-mini,1.0,4.0,8.3,41.7,81.76470588235296,91.2472647702407,86.24612202688728,77.22222222222223,True,fakeHospital2,Normal,False
1056,1056.0,1056.0,1056.0,,,,,,gpt-4.1-mini,10.0,10.0,3.66,40.34,74.70370370370371,80.13508144616607,77.32413264328159,74.70370370370371,True,CHEO,Normal,False
1057,1057.0,1057.0,1057.0,,,,,,gpt-4.1-mini,12.0,14.0,5.66,34.34,66.03846153846155,71.03847745138602,68.44727925054814,63.5925925925926,True,CHEO,Normal,True
1058,1058.0,1058.0,1058.0,,,,,,gpt-4.1-mini,9.0,12.0,5.66,36.34,71.25490196078432,75.17583781547373,73.16287497483391,67.2962962962963,True,Hamilton,Normal,True
1059,1059.0,1059.0,1059.0,,,,,,gpt-4.1-mini,7.0,7.0,3.66,43.34,80.25925925925927,86.09455701231626,83.07456392562777,80.25925925925927,True,Hamilton,Normal,False
1060,1060.0,1060.0,1060.0,,,,,,gpt-4.1-mini,9.0,22.0,3.66,28.34,69.12195121951218,56.29717918156535,62.05386468141011,52.48148148148148,True,Kingston,Normal,True
1061,1061.0,1061.0,1061.0,,,,,,gpt-4.1-mini,9.0,22.0,4.66,27.34,66.6829268292683,55.41143088771787,60.52689838388311,50.629629629629626,True,Kingston,Normal,False
1062,1062.0,1062.0,1062.0,,,,,,gpt-4.1-mini,14.0,18.0,1.66,34.34,68.68,65.60947649980893,67.10963455149503,63.5925925925926,True,LHSC,Normal,True
1063,1063.0,1063.0,1063.0,,,,,,gpt-4.1-mini,16.0,19.0,2.66,32.34,63.411764705882355,62.991819244254,63.20109439124487,59.88888888888889,True,LHSC,Normal,False
1064,1064.0,1064.0,1064.0,,,,,,gpt-4.1-mini,11.0,36.0,4.66,13.34,46.0,27.036886907174708,34.056676027572124,24.703703703703702,True,MtSinai,Normal,True
1065,1065.0,1065.0,1065.0,,,,,,gpt-4.1-mini,11.0,36.0,5.66,12.34,42.55172413793103,25.527513446421175,31.911042151538652,22.85185185185185,True,MtSinai,Normal,False
1066,1066.0,1066.0,1066.0,,,,,,gpt-4.1-mini,9.0,13.0,9.28,31.72,63.44,70.93023255813954,66.97635135135134,58.74074074074074,True,NYGH,Normal,True
1067,1067.0,1067.0,1067.0,,,,,,gpt-4.1-mini,11.0,16.0,5.28,32.72,66.77551020408163,67.15927750410509,66.96684404420795,60.59259259259259,True,NYGH,Normal,False
1068,1068.0,1068.0,1068.0,,,,,,gpt-4.1-mini,13.0,49.0,1.0,4.0,22.22222222222222,7.547169811320755,11.267605633802818,7.4074074074074066,True,SickKids,Normal,True
1069,1069.0,1069.0,1069.0,,,,,,gpt-4.1-mini,8.0,23.0,1.0,30.0,76.92307692307693,56.60377358490566,65.21739130434783,55.55555555555556,True,SickKids,Normal,False
1070,1070.0,1070.0,1070.0,,,,,,gpt-4.1-mini,14.0,19.0,5.300000000000001,29.7,60.61224489795918,60.98562628336756,60.79836233367451,54.99999999999999,True,Trillium,Normal,True
1071,1071.0,1071.0,1071.0,,,,,,gpt-4.1-mini,14.0,19.0,5.300000000000001,29.7,60.61224489795918,60.98562628336756,60.79836233367451,54.99999999999999,True,Trillium,Normal,False
1072,1072.0,1072.0,1072.0,,,,,,gpt-4.1-mini,7.0,9.0,6.300000000000001,38.7,74.42307692307692,81.13207547169812,77.63289869608828,71.66666666666667,True,UHN,Normal,True
1073,1073.0,1073.0,1073.0,,,,,,gpt-4.1-mini,12.0,19.0,6.300000000000001,28.7,61.063829787234035,60.16771488469601,60.61246040126716,53.148148148148145,True,UHN,Normal,False
1074,1074.0,1074.0,1074.0,,,,,,gpt-4.1-mini,8.0,9.0,6.300000000000001,38.7,73.01886792452831,81.13207547169812,76.8619662363456,71.66666666666667,True,fakeHospital1,LTNER/GPT-NER,True
1075,1075.0,1075.0,1075.0,,,,,,gpt-4.1-mini,6.0,10.0,3.3,40.7,81.4,80.27613412228797,80.83416087388282,75.37037037037038,True,fakeHospital1,LTNER/GPT-NER,False
1076,1076.0,1076.0,1076.0,,,,,,gpt-4.1-mini,2.0,11.0,8.66,34.34,76.31111111111112,75.73886193206882,76.02390967456276,63.5925925925926,True,fakeHospital2,LTNER/GPT-NER,True
1077,1077.0,1077.0,1077.0,,,,,,gpt-4.1-mini,2.0,6.0,6.66,41.34,82.68,87.32572877059569,84.93938771317035,76.55555555555557,True,fakeHospital2,LTNER/GPT-NER,False
1078,1078.0,1078.0,1078.0,,,,,,gpt-4.1-mini,10.0,11.0,3.0,40.0,75.47169811320755,78.43137254901961,76.92307692307693,74.07407407407408,True,CHEO,LTNER/GPT-NER,False
1079,1079.0,1079.0,1079.0,,,,,,gpt-4.1-mini,12.0,14.0,5.74,34.260000000000005,65.88461538461539,70.99046829672608,68.34230999401557,63.44444444444446,True,CHEO,LTNER/GPT-NER,True
1080,1080.0,1080.0,1080.0,,,,,,gpt-4.1-mini,9.0,12.0,4.66,37.34,73.2156862745098,75.67896230239157,74.42694837552322,69.14814814814815,True,Hamilton,LTNER/GPT-NER,True
1081,1081.0,1081.0,1081.0,,,,,,gpt-4.1-mini,6.0,6.0,3.66,44.34,82.11111111111111,88.08104886769964,84.99137435307648,82.11111111111111,True,Hamilton,LTNER/GPT-NER,False
1082,1082.0,1082.0,1082.0,,,,,,gpt-4.1-mini,8.0,21.0,3.66,29.34,71.5609756097561,58.283671036948746,64.24348587694328,54.333333333333336,True,Kingston,LTNER/GPT-NER,True
1083,1083.0,1083.0,1083.0,,,,,,gpt-4.1-mini,7.0,21.0,4.66,28.34,70.85000000000001,57.43818402918525,63.443026639803,52.48148148148148,True,Kingston,LTNER/GPT-NER,False
1084,1084.0,1084.0,1084.0,,,,,,gpt-4.1-mini,10.0,36.0,2.66,15.34,54.785714285714285,29.87923646279704,38.6690194101336,28.40740740740741,True,LHSC,LTNER/GPT-NER,True
1085,1085.0,1085.0,1085.0,,,,,,gpt-4.1-mini,13.0,12.0,4.66,37.34,67.8909090909091,75.67896230239157,71.57370136093542,69.14814814814815,True,LHSC,LTNER/GPT-NER,False
1086,1086.0,1086.0,1086.0,,,,,,gpt-4.1-mini,8.0,32.0,3.0,19.0,63.33333333333333,37.25490196078432,46.91358024691358,35.18518518518518,True,MtSinai,LTNER/GPT-NER,True
1087,1087.0,1087.0,1087.0,,,,,,gpt-4.1-mini,8.0,33.0,3.66,17.34,59.793103448275865,34.44576877234803,43.710612553566925,32.111111111111114,True,MtSinai,LTNER/GPT-NER,False
1088,1088.0,1088.0,1088.0,,,,,,gpt-4.1-mini,8.0,11.0,8.66,34.34,67.33333333333334,75.73886193206882,71.28918413950592,63.5925925925926,True,NYGH,LTNER/GPT-NER,True
1089,1089.0,1089.0,1089.0,,,,,,gpt-4.1-mini,7.0,9.0,4.66,40.34,77.5769230769231,81.75922172679367,79.61318334320111,74.70370370370371,True,NYGH,LTNER/GPT-NER,False
1090,1090.0,1090.0,1090.0,,,,,,gpt-4.1-mini,13.0,49.0,1.0,4.0,22.22222222222222,7.547169811320755,11.267605633802818,7.4074074074074066,True,SickKids,LTNER/GPT-NER,True
1091,1091.0,1091.0,1091.0,,,,,,gpt-4.1-mini,9.0,25.0,1.0,28.0,73.68421052631578,52.83018867924528,61.53846153846154,51.85185185185185,True,SickKids,LTNER/GPT-NER,False
1092,1092.0,1092.0,1092.0,,,,,,gpt-4.1-mini,11.0,15.0,5.300000000000001,33.7,67.4,69.19917864476386,68.28774062816616,62.40740740740741,True,Trillium,LTNER/GPT-NER,True
1093,1093.0,1093.0,1093.0,,,,,,gpt-4.1-mini,8.0,9.0,5.300000000000001,39.7,74.9056603773585,81.51950718685832,78.07276302851524,73.51851851851853,True,Trillium,LTNER/GPT-NER,False
1094,1094.0,1094.0,1094.0,,,,,,gpt-4.1-mini,6.0,7.0,5.66,41.34,78.0,85.51923872569301,81.58673771462404,76.55555555555557,True,UHN,LTNER/GPT-NER,True
1095,1095.0,1095.0,1095.0,,,,,,gpt-4.1-mini,7.0,9.0,5.66,39.34,75.65384615384616,81.3818783616053,78.41339445883995,72.85185185185186,True,UHN,LTNER/GPT-NER,False
1096,1096.0,1096.0,1096.0,,,,,,gpt-4.1-mini*ImageInput*,0.0,44.0,0.0,10.0,100.0,18.51851851851852,31.25,18.51851851851852,True,fakeHospital1,Normal,False
1097,1097.0,1097.0,1097.0,,,,,,gpt-4.1-mini*ImageInput*,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,True,fakeHospital2,Normal,False
1098,1098.0,1098.0,1098.0,,,,,,gpt-4.1-mini*ImageInput*,0.0,38.0,0.0,16.0,100.0,29.629629629629623,45.714285714285715,29.629629629629623,True,CHEO,Normal,False
1099,1099.0,1099.0,1099.0,,,,,,gpt-4.1-mini*ImageInput*,16.0,43.0,9.0,2.0,7.4074074074074066,4.444444444444445,5.555555555555555,3.7037037037037033,True,Hamilton,Normal,False
1100,1100.0,1100.0,1100.0,,,,,,gpt-4.1-mini*ImageInput*,0.0,48.0,0.0,6.0,100.0,11.11111111111111,20.0,11.11111111111111,True,Kingston,Normal,False
1101,1101.0,1101.0,1101.0,,,,,,gpt-4.1-mini*ImageInput*,4.0,48.0,2.0,4.0,40.0,7.6923076923076925,12.903225806451612,7.4074074074074066,True,LHSC,Normal,False
1102,1102.0,1102.0,1102.0,,,,,,gpt-4.1-mini*ImageInput*,0.0,47.0,0.0,7.0,100.0,12.962962962962962,22.950819672131143,12.962962962962962,True,MtSinai,Normal,False
1103,1103.0,1103.0,1103.0,,,,,,gpt-4.1-mini*ImageInput*,0.0,44.0,0.0,10.0,100.0,18.51851851851852,31.25,18.51851851851852,True,NYGH,Normal,False
1104,1104.0,1104.0,1104.0,,,,,,gpt-4.1-mini*ImageInput*,0.0,43.0,0.0,11.0,100.0,20.37037037037037,33.84615384615385,20.37037037037037,True,SickKids,Normal,False
1105,1105.0,1105.0,1105.0,,,,,,gpt-4.1-mini*ImageInput*,0.0,48.0,0.0,6.0,100.0,11.11111111111111,20.0,11.11111111111111,True,Trillium,Normal,False
1106,1106.0,1106.0,1106.0,,,,,,gpt-4.1-mini*ImageInput*,0.0,49.0,0.0,5.0,100.0,9.25925925925926,16.949152542372882,9.25925925925926,True,UHN,Normal,False
1107,1107.0,1107.0,1107.0,,,,,,gpt-4.1-mini*ImageInput*,17.0,36.0,16.0,2.0,5.714285714285714,5.263157894736842,5.47945205479452,3.7037037037037033,True,fakeHospital1,LTNER/GPT-NER,False
1108,1108.0,1108.0,1108.0,,,,,,gpt-4.1-mini*ImageInput*,8.0,28.0,24.0,2.0,5.88235294117647,6.666666666666667,6.249999999999999,3.7037037037037033,True,fakeHospital2,LTNER/GPT-NER,False
1109,1109.0,1109.0,1109.0,,,,,,gpt-4.1-mini*ImageInput*,3.0,49.0,1.0,4.0,50.0,7.547169811320755,13.114754098360656,7.4074074074074066,True,CHEO,LTNER/GPT-NER,False
1110,1110.0,1110.0,1110.0,,,,,,gpt-4.1-mini*ImageInput*,21.0,40.0,12.0,2.0,5.714285714285714,4.761904761904762,5.194805194805195,3.7037037037037033,True,Hamilton,LTNER/GPT-NER,False
1111,1111.0,1111.0,1111.0,,,,,,gpt-4.1-mini*ImageInput*,21.0,41.0,12.0,1.0,2.941176470588235,2.380952380952381,2.631578947368421,1.8518518518518516,True,Kingston,LTNER/GPT-NER,False
1112,1112.0,1112.0,1112.0,,,,,,gpt-4.1-mini*ImageInput*,0.0,38.0,0.0,16.0,100.0,29.629629629629623,45.714285714285715,29.629629629629623,True,LHSC,LTNER/GPT-NER,False
1113,1113.0,1113.0,1113.0,,,,,,gpt-4.1-mini*ImageInput*,0.0,42.0,0.0,12.0,100.0,22.22222222222222,36.36363636363636,22.22222222222222,True,MtSinai,LTNER/GPT-NER,False
1114,1114.0,1114.0,1114.0,,,,,,gpt-4.1-mini*ImageInput*,18.0,36.0,15.0,3.0,8.333333333333332,7.6923076923076925,8.0,5.555555555555555,True,NYGH,LTNER/GPT-NER,False
1115,1115.0,1115.0,1115.0,,,,,,gpt-4.1-mini*ImageInput*,22.0,42.0,11.0,1.0,2.941176470588235,2.3255813953488373,2.5974025974025974,1.8518518518518516,True,SickKids,LTNER/GPT-NER,False
1116,1116.0,1116.0,1116.0,,,,,,gpt-4.1-mini*ImageInput*,20.0,39.0,13.0,2.0,5.714285714285714,4.878048780487805,5.263157894736842,3.7037037037037033,True,Trillium,LTNER/GPT-NER,False
1117,1117.0,1117.0,1117.0,,,,,,gpt-4.1-mini*ImageInput*,0.0,44.0,0.0,10.0,100.0,18.51851851851852,31.25,18.51851851851852,True,UHN,LTNER/GPT-NER,False
1118,1118.0,1118.0,,,,,,,NuExtract:4B,8.0,42.0,6.0,14.0,50.0,25.0,33.333333333333336,22.58064516129032,True,fakeHospital1,,False
1119,1119.0,1119.0,,,,,,,NuExtract:4B,6.0,42.0,7.32,12.68,48.769230769230774,23.189465983906363,31.43282102131879,20.451612903225804,True,fakeHospital1,,True
1120,1120.0,1120.0,,,,,,,NuExtract:4B,0.0,35.0,13.0,14.0,51.85185185185185,28.57142857142857,36.84210526315789,22.58064516129032,True,fakeHospital2,,True
1121,1121.0,1121.0,,,,,,,NuExtract:4B,13.0,45.0,4.0,13.0,43.333333333333336,22.41379310344828,29.545454545454547,20.967741935483872,True,CHEO,,True
1122,1122.0,1122.0,,,,,,,NuExtract:4B,13.0,45.0,4.0,13.0,43.333333333333336,22.41379310344828,29.545454545454547,20.967741935483872,True,CHEO,,False
1123,1123.0,1123.0,,,,,,,NuExtract:4B,10.0,43.0,3.83,15.17,52.310344827586206,26.07873474299467,34.805552368934265,24.467741935483872,True,Hamilton,,False
1124,1124.0,1124.0,,,,,,,NuExtract:4B,10.0,43.0,5.7,13.3,45.862068965517246,23.623445825932507,31.184056271981245,21.451612903225808,True,Hamilton,,True
1125,1125.0,1125.0,,,,,,,NuExtract:4B,11.0,45.0,5.8100000000000005,11.19,39.96428571428572,19.914575547250404,26.582729540325456,18.048387096774196,True,Kingston,,False
1126,1126.0,1126.0,,,,,,,NuExtract:4B,11.0,44.0,7.7,10.3,35.51724137931035,18.968692449355434,24.729891956782716,16.612903225806452,True,Kingston,,True
1127,1127.0,1127.0,,,,,,,NuExtract:4B,14.0,49.0,3.7,9.3,34.44444444444445,15.951972555746144,21.80539273153576,15.000000000000002,True,LHSC,,False
1128,1128.0,1128.0,,,,,,,NuExtract:4B,15.0,50.0,5.67,6.33,23.444444444444446,11.237351322563466,15.192607704308172,10.209677419354838,True,LHSC,,True
1129,1129.0,1129.0,,,,,,,NuExtract:4B,12.0,45.0,11.0,6.0,20.689655172413794,11.76470588235294,15.0,9.67741935483871,True,MtSinai,,True
1130,1130.0,1130.0,,,,,,,NuExtract:4B,11.0,47.0,7.53,7.47,28.730769230769234,13.713970993207267,18.56592518951162,12.048387096774194,True,MtSinai,,False
1131,1131.0,1131.0,,,,,,,NuExtract:4B,10.0,46.0,4.800000000000001,11.2,43.07692307692307,19.58041958041958,26.92307692307692,18.06451612903226,True,NYGH,,False
1132,1132.0,1132.0,,,,,,,NuExtract:4B,11.0,46.0,4.67,11.33,41.96296296296296,19.76277690563405,26.870627297521644,18.274193548387096,True,NYGH,,True
1133,1133.0,1133.0,,,,,,,NuExtract:4B,10.0,44.0,8.71,9.29,33.17857142857142,17.432914242822292,22.856439906507564,14.983870967741932,True,SickKids,,False
1134,1134.0,1134.0,,,,,,,NuExtract:4B,11.0,45.0,5.7,11.3,40.35714285714286,20.071047957371228,26.80901542111507,18.225806451612904,True,Trillium,,False
1135,1135.0,1135.0,,,,,,,NuExtract:4B,9.0,42.0,7.7,12.3,42.41379310344828,22.651933701657462,29.53181272509004,19.838709677419356,True,UHN,,False
1136,1136.0,1136.0,,,,,,,NuExtract:4B,10.0,43.0,8.7,10.3,35.51724137931035,19.32457786116323,25.03037667071689,16.612903225806452,True,UHN,,True
1137,1137.0,1137.0,,,,,,,GliNER,12.684242424242424,59.68424242424243,0.0,2.315757575757576,15.43838383838384,3.7350928641251224,6.01495474222747,3.7350928641251224,,fakeHospital1,,False
1138,1138.0,1138.0,,,,,,,GliNER,10.375,59.375,0.0,2.625,20.192307692307693,4.233870967741935,6.999999999999999,4.233870967741935,,fakeHospital1,,True
1139,1139.0,1139.0,,,,,,,GliNER,12.82581585081585,57.82581585081585,0.0,4.174184149184149,24.55402440696558,6.732555079329272,10.567554808061134,6.732555079329272,,fakeHospital2,,False
1140,1140.0,1140.0,,,,,,,GliNER,13.06669539610716,58.06669539610716,0.0,3.93330460389284,23.137085905252004,6.34403968369813,9.957733174412256,6.34403968369813,,fakeHospital2,,True
1141,1141.0,1141.0,,,,,,,GliNER,12.757967032967036,56.75796703296704,0.0,5.242032967032964,29.122405372405357,8.454891882311232,13.105082417582407,8.454891882311232,,CHEO,,False
1142,1142.0,1142.0,,,,,,,GliNER,12.624338624338623,57.62433862433863,0.0,4.375661375661375,25.73918456271397,7.057518347840927,11.07762373585158,7.057518347840927,,CHEO,,True
1143,1143.0,1143.0,,,,,,,GliNER,14.297011008704557,59.29701100870456,0.0,2.7029889912954426,15.899935242914369,4.359659663379746,6.843010104545425,4.359659663379746,,Hamilton,,False
1144,1144.0,1144.0,,,,,,,GliNER,14.970516349364122,59.97051634936412,0.0,2.0294836506358793,11.938139121387524,3.2733607268320632,5.137933292749061,3.2733607268320632,,Hamilton,,True
1145,1145.0,1145.0,,,,,,,GliNER,12.006060606060606,59.00606060606061,0.0,2.993939393939394,19.95959595959596,4.828934506353861,7.776465958284141,4.828934506353861,,Kingston,,False
1146,1146.0,1146.0,,,,,,,GliNER,13.383333333333333,59.38333333333333,0.0,2.6166666666666667,16.354166666666668,4.220430107526882,6.709401709401709,4.220430107526882,,Kingston,,True
1147,1147.0,1147.0,,,,,,,GliNER,9.3,61.3,0.0,0.7,6.999999999999999,1.129032258064516,1.944444444444444,1.129032258064516,,LHSC,,True
1148,1148.0,1148.0,,,,,,,GliNER,12.24621212121212,60.246212121212125,0.0,1.753787878787879,12.527056277056278,2.828690127077224,4.615231259968103,2.828690127077224,,LHSC,,False
1149,1149.0,1149.0,,,,,,,GliNER,10.857142857142858,60.857142857142854,0.0,1.1428571428571428,9.523809523809524,1.8433179723502304,3.088803088803089,1.8433179723502304,,MtSinai,,True
1150,1150.0,1150.0,,,,,,,GliNER,15.4375,61.4375,0.0,0.5624999999999999,3.515624999999999,0.9072580645161288,1.4423076923076918,0.9072580645161288,,MtSinai,,False
1151,1151.0,1151.0,,,,,,,GliNER,12.512254412254412,59.512254412254414,0.0,2.487745587745587,16.58497058497058,4.012492883460625,6.46167685128724,4.012492883460625,,NYGH,,False
1152,1152.0,1152.0,,,,,,,GliNER,9.750757575757577,58.750757575757575,0.0,3.249242424242424,24.994172494172492,5.240713587487781,8.664646464646465,5.240713587487781,,NYGH,,True
1153,1153.0,1153.0,,,,,,,GliNER,15.38,61.38,0.0,0.62,3.875,1.0,1.5897435897435896,1.0,,SickKids,,False
1154,1154.0,1154.0,,,,,,,GliNER,10.706521739130435,61.70652173913044,0.0,0.2934782608695652,2.66798418972332,0.473352033660589,0.8040500297796307,0.473352033660589,,SickKids,,True
1155,1155.0,1155.0,,,,,,,GliNER,13.5221653424341,60.5221653424341,0.0,1.4778346575659005,9.852231050439334,2.383604286396613,3.8385315780932463,2.383604286396613,,Trillium,,False
1156,1156.0,1156.0,,,,,,,GliNER,13.714325529542922,60.71432552954292,0.0,1.2856744704570788,8.571163136380527,2.073668500737224,3.3394142089794254,2.073668500737224,,Trillium,,True
1157,1157.0,1157.0,,,,,,,GliNER,12.760631525337407,59.76063152533741,0.0,2.239368474662592,14.929123164417282,3.611884636552568,5.81654149263011,3.611884636552568,,UHN,,True
1158,1158.0,1158.0,,,,,,,GliNER,13.283333333333331,57.28333333333333,0.0,4.716666666666667,26.203703703703702,7.607526881720431,11.79166666666667,7.607526881720431,,UHN,,False
1159,1159.0,1159.0,,,,,,,mistral(24b),4.0,42.0,4.66,15.34,63.916666666666664,26.752703174049525,37.7182198180477,24.741935483870968,True,fakeHospital1,Normal,True
1160,1160.0,1160.0,,,,,,,llama3.170b,6.0,11.0,3.0,48.0,84.21052631578947,81.35593220338984,82.75862068965516,77.41935483870968,True,fakeHospital1,Normal,False
1161,1161.0,1161.0,,,,,,,mistral(24b),8.0,12.0,4.0,46.0,79.3103448275862,79.3103448275862,79.3103448275862,74.19354838709677,True,fakeHospital1,Normal,False
1162,1162.0,1162.0,,,,,,,llama3.170b,4.0,41.0,7.32,13.68,54.72,25.018288222384783,34.33734939759036,22.064516129032256,True,fakeHospital1,Normal,True
1163,1163.0,1163.0,,,,,,,gemma327b,6.0,41.0,3.0,18.0,66.66666666666666,30.508474576271187,41.86046511627907,29.03225806451613,True,fakeHospital1,Normal,False
1164,1164.0,1164.0,,,,,,,gemma327b,5.0,45.0,3.0,14.0,63.63636363636363,23.728813559322035,34.5679012345679,22.58064516129032,True,fakeHospital1,Normal,True
